order_id,customer_id,product_id,order_date,quantity,unit_price,channel,status
O004357,C00076,P00100,2023-03-25,1,25.92,phone,completed
O004358,C00520,P00184,2024-09-21,1,78.93,marketplace,completed
O004359,C00605,P00185,2024-05-31,1,229.08,web,completed
O004360,C00624,P00080,2023-01-28,2,29.76,web,completed
O004361,C00569,P00016,2023-06-11,1,111.74,phone,completed
O004362,C00080,P00115,2024-03-07,2,28.89,mobile,completed
O004363,C00074,P00012,2023-08-10,2,223.33,web,completed
O004364,C00112,P00164,2023-07-30,1,68.35,mobile,completed
O004365,C00326,P00112,2024-06-04,1,125.57,marketplace,completed
O004366,C00578,P00189,2024-11-08,1,56.01,phone,completed
O004367,C00442,P00022,2023-02-21,1,12.8,web,completed
O004368,C00352,P00116,2023-04-03,1,140.09,mobile,completed
O004369,C00306,P00167,2024-11-30,1,59.07,web,completed
O004370,C00430,P00003,2024-11-23,1,56.24,phone,cancelled
O004371,C00227,P00174,2024-03-17,2,20.1,mobile,completed
O004372,C00024,P00116,2023-11-15,1,142.69,phone,completed
O004373,C00014,P00007,2023-08-16,2,161.37,marketplace,completed
O004374,C00071,P00160,2024-07-18,4,107.51,phone,completed
O004375,C00479,P00177,2024-02-18,2,12.09,marketplace,completed
O004376,C00472,P00054,2024-12-10,4,65.11,web,completed
O004377,C00435,P00145,2023-11-08,2,228.28,marketplace,completed
O004378,C00538,P00139,2023-08-02,2,187.69,phone,completed
O004379,C00470,P00056,2024-11-27,2,86.83,mobile,completed
O004380,C00503,P00035,2023-11-13,3,34.61,web,completed
O004381,C00063,P00093,2024-12-26,5,150.18,mobile,completed
O004382,C00435,P00057,2023-02-20,1,161.03,marketplace,completed
O004383,C00381,P00062,2024-10-05,2,129.92,marketplace,completed
O004384,C00314,P00070,2024-05-21,5,182.6,phone,completed
O004385,C00606,P00213,2023-11-21,5,158.9,phone,completed
O004386,C00633,P00115,2024-05-09,1,29.54,phone,completed
O004387,C00116,P00196,2023-12-17,1,181.82,web,completed
O004388,C00098,P00110,2024-04-14,2,117.57,web,completed
O004389,C00584,P00190,2023-05-01,3,66.06,mobile,completed
O004390,C00077,P00072,2023-07-23,1,124.25,phone,completed
O004391,C00115,P00199,2024-12-25,4,74.72,marketplace,completed
O004392,C00202,P00043,2024-11-14,2,92.28,phone,completed
O004393,C00183,P00152,2023-04-09,1,155.29,marketplace,completed
O004394,C00565,P00132,2023-10-16,2,214.72,phone,completed
O004395,C00510,P00001,2023-10-22,1,123.61,marketplace,completed
O004396,C00175,P00113,2024-04-27,3,58.82,marketplace,completed
O004397,C00552,P00108,2023-09-20,1,87.09,phone,completed
O004398,C00452,P00207,2024-08-31,2,75.03,mobile,completed
O004399,C00129,P00208,2023-09-11,1,18.35,phone,completed
O004400,C00326,P00102,2024-11-13,1,74.54,phone,completed
O004401,C00352,P00115,2024-01-11,3,29.83,phone,completed
O004402,C00317,P00020,2024-03-31,3,107.2,marketplace,completed
O004403,C00346,P00020,2024-03-31,5,107.2,web,completed
O004404,C00021,P00020,2024-03-31,1,107.2,mobile,completed
O004405,C00589,P00124,2023-03-29,1,81.02,marketplace,completed
O004406,C00108,P00066,2023-11-12,1,124.97,phone,completed
O004407,C00277,P00140,2023-12-25,4,115.84,mobile,completed
O004408,C00004,P00059,2023-12-10,3,105.97,phone,completed
O004409,C00110,P00168,2023-09-08,1,227.01,marketplace,completed
O004410,C00588,P00176,2024-01-25,2,90.83,mobile,completed
O004411,C00061,P00038,2024-12-28,1,44.89,marketplace,completed
O004412,C00344,P00164,2024-07-20,1,71.92,marketplace,completed
O004413,C00028,P00148,2023-08-23,1,46.01,web,completed
O004414,C00422,P00073,2024-09-07,1,65.22,mobile,completed
O004415,C00386,P00066,2023-08-01,1,117.95,phone,completed
O004416,C00278,P00068,2024-03-25,1,41.33,mobile,completed
O004417,C00047,P00070,2023-08-22,3,172.13,phone,completed
O004418,C00519,P00069,2023-12-19,1,190.09,mobile,completed
O004419,C00483,P00195,2024-07-21,2,48.57,phone,completed
O004420,C00595,P00003,2024-12-11,3,51.86,mobile,completed
O004421,C00537,P00087,2024-12-06,1,106.41,web,completed
O004422,C00036,P00090,2023-11-20,1,136.92,marketplace,completed
O004423,C00600,P00067,2024-10-14,3,201.69,mobile,completed
O004424,C00628,P00193,2023-06-15,4,223.08,web,completed
O004425,C00376,P00167,2023-09-24,5,61.04,marketplace,completed
O004426,C00425,P00009,2023-09-09,1,82.85,phone,completed
O004427,C00462,P00007,2024-11-27,1,163.47,mobile,completed
O004428,C00551,P00117,2024-12-22,3,186.26,marketplace,cancelled
O004429,C00191,P00029,2024-11-02,4,70.25,phone,completed
O004430,C00176,P00030,2024-01-03,3,201.46,phone,completed
O004431,C00146,P00037,2023-05-29,4,190.67,marketplace,completed
O004432,C00502,P00123,2023-08-02,1,159.13,phone,completed
O004433,C00533,P00211,2023-11-08,1,196.45,mobile,completed
O004434,C00200,P00018,2023-12-09,1,65.82,phone,completed
O004435,C00535,P00166,2024-01-24,1,95.12,phone,completed
O004436,C00051,P00001,2023-11-12,2,118.94,mobile,completed
O004437,C00482,P00190,2024-09-19,2,63.62,web,cancelled
O004438,C00484,P00008,2024-04-16,2,68.54,marketplace,completed
O004439,C00516,P00073,2023-12-16,1,66.23,marketplace,completed
O004440,C00253,P00151,2024-11-03,3,134.38,phone,completed
O004441,C00632,P00091,2024-07-18,1,132.77,marketplace,completed
O004442,C00519,P00049,2024-04-11,1,49.31,web,completed
O004443,C00276,P00020,2024-04-02,1,97.56,marketplace,completed
O004444,C00496,P00066,2023-10-08,2,118.3,mobile,completed
O004445,C00402,P00065,2023-06-05,5,126.54,mobile,completed
O004446,C00071,P00069,2024-08-24,1,192.74,phone,completed
O004447,C00596,P00172,2023-01-04,3,183.49,phone,completed
O004448,C00405,P00011,2023-12-04,3,165.98,marketplace,completed
O004449,C00004,P00211,2024-11-18,1,210.94,phone,completed
O004450,C00056,P00030,2023-05-10,2,207.5,phone,completed
O004451,C00388,P00184,2024-12-03,4,78.16,phone,completed
O004452,C00612,P00174,2024-11-07,1,20.86,phone,completed
O004453,C00314,P00175,2024-12-31,1,24.62,marketplace,completed
O004454,C00159,P00130,2024-06-08,1,136.74,marketplace,completed
O004455,C00280,P00169,2024-04-07,1,124.32,mobile,completed
O004456,C00605,P00049,2023-06-01,1,46.75,phone,completed
O004457,C00107,P00053,2023-06-11,2,241.13,phone,completed
O004458,C00519,P00019,2023-10-06,4,230.68,mobile,completed
O004459,C00326,P00199,2023-07-23,1,73.1,phone,completed
O004460,C00067,P00111,2024-07-19,2,198.88,phone,completed
O004461,C00217,P00090,2023-07-18,1,136.18,mobile,completed
O004462,C00151,P00058,2024-12-02,2,22.0,web,completed
O004463,C00043,P00075,2023-11-20,2,171.02,mobile,completed
O004464,C00578,P00112,2024-11-29,2,137.0,web,completed
O004465,C00429,P00064,2023-12-04,2,44.45,marketplace,completed
O004466,C00396,P00095,2023-03-25,1,204.43,web,completed
O004467,C00243,P00173,2023-12-06,1,39.94,phone,completed
O004468,C00246,P00063,2023-12-25,2,135.2,web,completed
O004469,C00637,P00216,2023-05-26,3,39.83,phone,completed
O004470,C00201,P00167,2023-04-28,4,60.19,web,completed
O004471,C00572,P00042,2024-04-14,2,195.6,phone,completed
O004472,C00373,P00190,2024-06-12,4,63.2,marketplace,completed
O004473,C00115,P00038,2023-08-02,1,43.54,marketplace,completed
O004474,C00354,P00128,2024-06-26,4,62.52,phone,completed
O004475,C00362,P00003,2023-11-30,1,54.02,phone,completed
O004476,C00119,P00011,2023-06-16,2,179.91,mobile,completed
O004477,C00374,P00169,2023-05-05,4,115.42,web,completed
O004478,C00590,P00204,2024-11-02,1,115.17,mobile,completed
O004479,C00079,P00131,2023-04-29,1,165.8,phone,completed
O004480,C00200,P00169,2024-09-20,5,124.21,marketplace,completed
O004481,C00270,P00019,2024-11-27,2,232.15,phone,completed
O004482,C00284,P00024,2023-07-23,2,158.39,web,completed
O004483,C00122,P00106,2023-12-14,2,198.52,marketplace,completed
O004484,C00399,P00037,2023-05-13,3,188.09,mobile,completed
O004485,C00163,P00066,2023-09-23,2,111.01,phone,completed
O004486,C00238,P00215,2024-04-30,1,74.77,web,completed
O004487,C00405,P00209,2024-12-15,2,14.72,marketplace,completed
O004488,C00418,P00037,2024-08-16,1,208.37,web,completed
O004489,C00143,P00023,2023-11-02,3,190.09,web,completed
O004490,C00046,P00158,2024-03-23,1,44.54,web,completed
O004491,C00057,P00036,2024-08-29,4,110.88,marketplace,completed
O004492,C00507,P00151,2024-12-31,2,132.55,marketplace,completed
O004493,C00252,P00126,2023-12-31,1,110.2,marketplace,completed
O004494,C00055,P00181,2024-11-08,4,28.07,mobile,completed
O004495,C00270,P00095,2023-09-10,3,212.7,web,completed
O004496,C00641,P00091,2023-06-20,4,127.5,mobile,completed
O004497,C00465,P00104,2023-06-23,2,73.9,web,completed
O004498,C00018,P00058,2024-02-21,2,20.62,phone,completed
O004499,C00117,P00057,2024-05-22,2,180.7,web,completed
O004500,C00409,P00002,2024-05-19,1,13.62,phone,completed
O004501,C00367,P00076,2024-11-20,3,83.15,phone,completed
O004502,C00190,P00047,2023-09-22,2,63.71,phone,completed
O004503,C00638,P00188,2023-08-04,1,92.71,mobile,completed
O004504,C00025,P00039,2023-02-18,2,109.8,mobile,completed
O004505,C00591,P00140,2024-04-19,2,106.11,web,completed
O004506,C00222,P00196,2023-01-21,4,190.98,marketplace,completed
O004507,C00176,P00023,2024-02-15,1,190.28,mobile,completed
O004508,C00115,P00159,2024-12-14,1,68.04,marketplace,completed
O004509,C00059,P00126,2024-06-01,3,106.64,marketplace,completed
O004510,C00337,P00196,2023-03-30,2,199.64,web,completed
O004511,C00214,P00129,2023-04-23,2,222.52,mobile,completed
O004512,C00154,P00110,2023-01-06,1,115.64,phone,completed
O004513,C00220,P00150,2023-05-24,1,62.32,phone,completed
O004514,C00024,P00020,2023-02-17,1,104.0,mobile,completed
O004515,C00169,P00041,2023-05-13,1,143.15,phone,completed
O004516,C00182,P00061,2023-09-03,1,94.03,marketplace,completed
O004517,C00613,P00138,2024-12-14,2,85.86,web,completed
O004518,C00438,P00111,2024-03-20,3,206.99,mobile,completed
O004519,C00320,P00068,2024-08-08,4,41.34,phone,completed
O004520,C00417,P00146,2023-12-09,2,159.52,marketplace,completed
O004521,C00069,P00020,2024-12-04,3,107.6,web,completed
O004522,C00318,P00005,2023-11-08,4,144.78,mobile,completed
O004523,C00307,P00178,2023-12-03,2,155.69,phone,completed
O004524,C00517,P00021,2023-11-25,1,87.73,marketplace,completed
O004525,C00167,P00113,2023-01-27,3,59.45,web,completed
O004526,C00179,P00060,2024-05-02,1,93.56,marketplace,completed
O004527,C00099,P00189,2023-08-18,1,55.81,marketplace,completed
O004528,C00337,P00124,2024-01-24,2,80.15,marketplace,completed
O004529,C00513,P00099,2023-11-06,1,24.8,marketplace,completed
O004530,C00348,P00039,2024-03-10,1,121.45,mobile,completed
O004531,C00562,P00200,2023-04-22,1,77.52,web,completed
O004532,C00434,P00123,2024-01-12,1,141.58,mobile,completed
O004533,C00289,P00020,2023-06-28,3,95.91,marketplace,completed
O004534,C00029,P00166,2024-04-06,2,101.23,marketplace,completed
O004535,C00280,P00142,2024-04-15,1,105.7,mobile,completed
O004536,C00559,P00130,2023-03-16,2,123.05,phone,completed
O004537,C00123,P00018,2023-10-01,1,63.61,marketplace,completed
O004538,C00003,P00046,2024-12-28,1,51.32,phone,completed
O004539,C00602,P00163,2024-10-02,5,173.43,marketplace,completed
O004540,C00616,P00141,2023-04-05,3,125.61,marketplace,completed
O004541,C00420,P00147,2024-12-21,2,209.03,mobile,completed
O004542,C00258,P00184,2024-11-09,1,74.81,web,completed
O004543,C00231,P00021,2023-12-08,1,79.22,marketplace,completed
O004544,C00393,P00074,2024-09-21,3,90.43,web,completed
O004545,C00434,P00198,2023-10-12,2,73.27,mobile,completed
O004546,C00554,P00152,2023-06-23,2,163.53,phone,completed
O004547,C00090,P00193,2024-11-11,2,235.12,web,completed
O004548,C00273,P00101,2024-07-09,1,229.41,mobile,completed
O004549,C00502,P00042,2023-05-20,1,203.56,phone,completed
O004550,C00525,P00186,2024-08-20,2,106.6,web,completed
O004551,C00289,P00056,2023-06-11,3,87.15,marketplace,completed
O004552,C00426,P00085,2024-05-17,2,110.56,marketplace,completed
O004553,C00638,P00214,2024-03-22,1,23.51,web,completed
O004554,C00553,P00060,2023-01-13,1,89.82,mobile,completed
O004555,C00061,P00043,2024-10-19,2,89.7,marketplace,completed
O004556,C00356,P00200,2024-07-25,3,76.78,web,completed
O004557,C00499,P00056,2023-07-20,1,95.26,phone,completed
O004558,C00169,P00111,2024-02-25,1,183.43,web,completed
O004559,C00346,P00036,2024-01-26,1,113.98,mobile,completed
O004560,C00108,P00077,2023-11-15,1,190.09,mobile,completed
O004561,C00136,P00185,2023-08-22,5,241.4,web,cancelled
O004562,C00598,P00127,2024-10-12,4,116.85,marketplace,completed
O004563,C00502,P00199,2024-07-22,2,78.79,marketplace,completed
O004564,C00601,P00130,2024-09-01,1,128.58,web,completed
O004565,C00317,P00172,2024-12-04,1,179.23,web,completed
O004566,C00404,P00140,2024-09-09,3,110.01,marketplace,completed
O004567,C00572,P00020,2023-11-10,1,98.39,marketplace,completed
O004568,C00349,P00085,2023-05-10,1,106.85,marketplace,completed
O004569,C00125,P00097,2024-02-05,4,74.13,marketplace,completed
O004570,C00209,P00058,2023-08-06,1,22.55,mobile,completed
O004571,C00150,P00043,2023-08-25,1,100.17,web,completed
O004572,C00440,P00039,2023-12-13,1,124.26,mobile,completed
O004573,C00350,P00196,2023-05-15,1,183.63,mobile,cancelled
O004574,C00232,P00211,2024-12-17,4,207.58,mobile,completed
O004575,C00355,P00133,2024-12-07,3,205.46,web,completed
O004576,C00574,P00047,2024-02-05,2,62.23,mobile,completed
O004577,C00327,P00007,2023-09-03,1,161.67,marketplace,completed
O004578,C00131,P00118,2023-06-07,2,8.66,web,completed
O004579,C00033,P00086,2023-08-21,1,14.82,web,completed
O004580,C00233,P00052,2024-04-12,2,208.02,web,completed
O004581,C00030,P00195,2024-05-16,1,49.64,phone,completed
O004582,C00615,P00060,2023-04-10,1,90.31,web,completed
O004583,C00167,P00127,2023-02-12,5,123.01,marketplace,completed
O004584,C00147,P00137,2023-09-07,1,150.69,mobile,completed
O004585,C00110,P00208,2023-03-13,1,17.46,web,completed
O004586,C00130,P00109,2023-02-14,3,49.25,mobile,completed
O004587,C00421,P00070,2023-03-23,1,167.8,marketplace,completed
O004588,C00462,P00133,2023-12-26,4,203.23,web,completed
O004589,C00181,P00120,2024-07-31,2,124.5,web,completed
O004590,C00116,P00034,2023-05-26,1,163.19,web,completed
O004591,C00239,P00007,2023-04-27,5,147.36,phone,completed
O004592,C00164,P00015,2023-01-21,2,260.59,mobile,completed
O004593,C00507,P00161,2024-03-14,1,30.16,phone,completed
O004594,C00212,P00030,2023-07-11,1,214.94,phone,completed
O004595,C00262,P00145,2023-10-15,1,218.15,phone,completed
O004596,C00312,P00167,2023-12-03,1,59.62,phone,completed
O004597,C00175,P00133,2024-03-23,1,190.07,web,completed
O004598,C00235,P00167,2023-11-01,1,60.02,phone,completed
O004599,C00228,P00183,2023-03-11,1,102.77,web,completed
O004600,C00190,P00013,2023-04-02,3,50.71,web,completed
O004601,C00219,P00141,2023-03-22,1,112.33,phone,completed
O004602,C00540,P00014,2024-04-10,3,76.55,marketplace,completed
O004603,C00589,P00092,2024-11-12,1,107.84,phone,completed
O004604,C00311,P00141,2023-08-13,2,112.88,mobile,completed
O004605,C00541,P00065,2023-11-13,1,137.82,marketplace,completed
O004606,C00326,P00210,2023-02-22,4,40.38,mobile,completed
O004607,C00610,P00028,2023-02-17,2,36.36,marketplace,completed
O004608,C00423,P00047,2023-11-08,4,68.59,phone,completed
O004609,C00151,P00060,2023-03-01,1,84.15,marketplace,cancelled
O004610,C00376,P00165,2024-11-01,3,169.72,mobile,completed
O004611,C00320,P00008,2024-09-21,1,73.18,phone,completed
O004612,C00059,P00043,2023-08-24,1,101.49,mobile,completed
O004613,C00537,P00136,2023-12-05,1,121.03,marketplace,completed
O004614,C00029,P00054,2023-02-03,1,59.67,phone,completed
O004615,C00488,P00123,2023-03-27,2,149.42,mobile,completed
O004616,C00317,P00053,2024-12-18,2,244.84,phone,completed
O004617,C00053,P00040,2024-11-28,2,111.8,web,completed
O004618,C00391,P00206,2024-03-28,1,159.35,web,completed
O004619,C00512,P00179,2024-02-18,4,20.59,web,completed
O004620,C00574,P00032,2024-10-02,3,84.91,mobile,completed
O004621,C00560,P00024,2024-11-03,1,169.04,web,completed
O004622,C00631,P00105,2024-07-21,2,179.09,phone,completed
O004623,C00436,P00004,2024-10-13,1,64.17,mobile,completed
O004624,C00605,P00066,2024-10-07,1,122.74,marketplace,completed
O004625,C00160,P00177,2024-01-20,1,12.36,marketplace,cancelled
O004626,C00161,P00128,2023-08-08,1,67.5,web,completed
O004627,C00354,P00081,2024-10-14,3,189.01,marketplace,completed
O004628,C00184,P00063,2023-01-02,2,125.92,mobile,completed
O004629,C00199,P00199,2023-04-07,2,71.15,mobile,completed
O004630,C00537,P00023,2023-01-03,1,180.49,phone,completed
O004631,C00511,P00206,2023-12-16,4,160.79,mobile,completed
O004632,C00428,P00010,2024-04-13,2,156.84,phone,completed
O004633,C00445,P00175,2024-10-31,1,26.64,marketplace,completed
O004634,C00305,P00048,2024-10-14,1,32.56,marketplace,completed
O004635,C00121,P00144,2024-10-29,3,58.01,mobile,completed
O004636,C00179,P00196,2024-06-10,1,200.25,phone,completed
O004637,C00264,P00079,2024-08-19,1,152.26,marketplace,completed
O004638,C00282,P00133,2023-04-18,3,204.44,web,completed
O004639,C00577,P00005,2023-06-08,2,141.32,marketplace,completed
O004640,C00341,P00099,2023-11-01,1,22.18,mobile,completed
O004641,C00426,P00188,2023-07-06,1,95.88,marketplace,completed
O004642,C00630,P00156,2024-08-19,1,219.7,web,completed
O004643,C00468,P00096,2023-04-05,2,153.77,phone,completed
O004644,C00390,P00030,2024-12-18,1,219.24,mobile,completed
O004645,C00415,P00144,2023-06-30,1,58.12,marketplace,completed
O004646,C00621,P00047,2023-02-02,1,61.39,mobile,completed
O004647,C00593,P00156,2023-04-12,4,200.29,marketplace,completed
O004648,C00407,P00015,2023-09-10,2,230.71,marketplace,completed
O004649,C00169,P00180,2023-05-03,1,32.4,phone,completed
O004650,C00470,P00185,2024-09-18,2,230.89,marketplace,completed
O004651,C00299,P00198,2023-07-16,1,77.13,mobile,completed
O004652,C00204,P00022,2024-03-26,5,12.45,mobile,completed
O004653,C00519,P00022,2024-03-26,4,12.45,web,completed
O004654,C00423,P00022,2024-03-26,2,12.45,mobile,completed
O004655,C00598,P00137,2024-06-12,1,147.68,marketplace,completed
O004656,C00342,P00152,2024-01-06,4,166.28,phone,completed
O004657,C00287,P00080,2024-11-21,1,29.02,mobile,completed
O004658,C00485,P00021,2023-04-13,2,80.22,phone,completed
O004659,C00635,P00127,2024-02-05,3,124.0,phone,completed
O004660,C00248,P00068,2023-11-13,2,40.56,web,completed
O004661,C00379,P00078,2023-01-28,1,78.59,phone,completed
O004662,C00319,P00205,2024-06-15,2,31.04,marketplace,completed
O004663,C00360,P00193,2024-02-08,1,236.03,web,completed
O004664,C00128,P00088,2024-01-07,1,15.69,marketplace,completed
O004665,C00071,P00172,2023-03-14,1,175.86,mobile,completed
O004666,C00359,P00104,2023-10-03,2,68.01,marketplace,completed
O004667,C00204,P00060,2024-02-14,3,91.16,mobile,completed
O004668,C00547,P00167,2024-10-22,1,56.93,phone,completed
O004669,C00141,P00070,2024-02-29,2,172.25,web,completed
O004670,C00107,P00213,2024-06-14,4,152.53,mobile,completed
O004671,C00431,P00159,2024-12-30,1,75.54,marketplace,completed
O004672,C00555,P00106,2024-09-27,4,206.74,marketplace,completed
O004673,C00011,P00024,2023-09-24,3,152.14,mobile,completed
O004674,C00149,P00170,2024-08-04,2,184.31,web,completed
O004675,C00636,P00142,2023-12-05,2,107.85,phone,completed
O004676,C00005,P00130,2023-03-08,1,137.36,phone,completed
O004677,C00125,P00160,2024-05-07,4,110.71,marketplace,completed
O004678,C00376,P00152,2024-11-15,1,153.17,mobile,completed
O004679,C00389,P00088,2024-10-25,1,14.74,phone,completed
O004680,C00391,P00195,2024-11-04,3,48.17,phone,completed
